Wavenumber,BC,HC,WAS,R1,R2,R3
591.084800,0.070822,0.071830,0.061190,0.052967,0.055462,0.037755
591.566900,0.070618,0.071621,0.061147,0.052897,0.055366,0.037717
592.049000,0.070494,0.071483,0.061065,0.052795,0.055239,0.037667
592.531100,0.070295,0.071273,0.061009,0.052710,0.055130,0.037620
593.013300,0.070186,0.071149,0.060919,0.052601,0.054993,0.037562
593.495400,0.070011,0.070970,0.060862,0.052521,0.054884,0.037512
593.977500,0.069922,0.070883,0.060778,0.052429,0.054754,0.037456
594.459700,0.069757,0.070734,0.060728,0.052369,0.054655,0.037410
594.941800,0.069663,0.070658,0.060645,0.052292,0.054533,0.037354
595.423900,0.069483,0.070501,0.060590,0.052239,0.054438,0.037306
595.906000,0.069373,0.070406,0.060502,0.052162,0.054321,0.037250
596.388200,0.069191,0.070233,0.060449,0.052110,0.054237,0.037207
596.870200,0.069098,0.070134,0.060377,0.052042,0.054142,0.037165
597.352400,0.068951,0.069975,0.060351,0.052006,0.054090,0.037143
597.834500,0.068897,0.069901,0.060310,0.051958,0.054030,0.037123
598.316700,0.068780,0.069769,0.060307,0.051936,0.054001,0.037117
598.798800,0.068734,0.069715,0.060270,0.051892,0.053946,0.037102
599.280900,0.068604,0.069591,0.060255,0.051862,0.053905,0.037087
599.763000,0.068532,0.069535,0.060196,0.051802,0.053826,0.037055
600.245100,0.068378,0.069407,0.060159,0.051759,0.053764,0.037024
600.727300,0.068292,0.069347,0.060093,0.051694,0.053679,0.036981
601.209400,0.068137,0.069219,0.060063,0.051656,0.053628,0.036948
601.691500,0.068056,0.069155,0.060013,0.051602,0.053569,0.036911
602.173600,0.067904,0.069014,0.059999,0.051574,0.053547,0.036887
602.655800,0.067812,0.068923,0.059955,0.051523,0.053509,0.036856
603.137900,0.067637,0.068746,0.059936,0.051491,0.053495,0.036834
603.620000,0.067516,0.068617,0.059883,0.051434,0.053455,0.036805
604.102200,0.067319,0.068411,0.059858,0.051399,0.053434,0.036786
604.584200,0.067189,0.068269,0.059809,0.051347,0.053390,0.036762
605.066400,0.066997,0.068067,0.059799,0.051325,0.053370,0.036751
605.548500,0.066881,0.067936,0.059768,0.051287,0.053329,0.036732
606.030600,0.066702,0.067748,0.059769,0.051270,0.053306,0.036717
606.512800,0.066589,0.067624,0.059733,0.051225,0.053250,0.036684
606.994900,0.066402,0.067435,0.059714,0.051189,0.053201,0.036646
607.477000,0.066273,0.067309,0.059655,0.051119,0.053113,0.036588
607.959100,0.066074,0.067125,0.059622,0.051065,0.053039,0.036535
608.441300,0.065943,0.067011,0.059566,0.050991,0.052943,0.036477
608.923400,0.065752,0.066846,0.059556,0.050946,0.052880,0.036439
609.405500,0.065632,0.066749,0.059533,0.050892,0.052811,0.036407
609.887600,0.065453,0.066592,0.059549,0.050865,0.052780,0.036393
610.369800,0.065337,0.066489,0.059534,0.050818,0.052735,0.036377
610.851900,0.065154,0.066316,0.059534,0.050786,0.052714,0.036366
611.334000,0.065032,0.066195,0.059485,0.050725,0.052665,0.036339
611.816200,0.064849,0.066013,0.059445,0.050681,0.052631,0.036313
612.298300,0.064735,0.065898,0.059366,0.050618,0.052571,0.036275
612.780400,0.064567,0.065735,0.059314,0.050582,0.052532,0.036244
613.262500,0.064465,0.065643,0.059241,0.050537,0.052473,0.036209
613.744600,0.064302,0.065499,0.059206,0.050520,0.052441,0.036186
614.226700,0.064191,0.065411,0.059150,0.050485,0.052388,0.036159
614.708900,0.064008,0.065261,0.059127,0.050468,0.052358,0.036138
615.191000,0.063876,0.065163,0.059079,0.050425,0.052306,0.036109
615.673100,0.063682,0.065008,0.059062,0.050396,0.052278,0.036085
616.155300,0.063555,0.064916,0.059024,0.050346,0.052232,0.036052
616.637400,0.063383,0.064778,0.059023,0.050319,0.052217,0.036027
617.119500,0.063289,0.064706,0.059001,0.050275,0.052188,0.035995
617.601600,0.063153,0.064583,0.059009,0.050255,0.052185,0.035970
618.083700,0.063087,0.064514,0.058985,0.050213,0.052162,0.035936
618.565900,0.062969,0.064383,0.058979,0.050186,0.052158,0.035907
619.048000,0.062912,0.064302,0.058936,0.050135,0.052128,0.035868
619.530200,0.062800,0.064165,0.058917,0.050102,0.052117,0.035836
620.012300,0.062750,0.064088,0.058873,0.050052,0.052086,0.035802
620.494400,0.062646,0.063966,0.058867,0.050030,0.052080,0.035783
620.976500,0.062599,0.063904,0.058845,0.049997,0.052058,0.035764
621.458600,0.062488,0.063788,0.058859,0.049992,0.052060,0.035758
621.940700,0.062419,0.063716,0.058847,0.049972,0.052038,0.035750
622.422900,0.062278,0.063577,0.058857,0.049971,0.052034,0.035749
622.905000,0.062179,0.063476,0.058831,0.049949,0.052003,0.035740
623.387100,0.062019,0.063315,0.058824,0.049946,0.051990,0.035739
623.869300,0.061918,0.063210,0.058786,0.049924,0.051955,0.035731
624.351400,0.061775,0.063064,0.058776,0.049924,0.051943,0.035731
624.833500,0.061702,0.062989,0.058738,0.049904,0.051910,0.035722
625.315600,0.061588,0.062878,0.058724,0.049899,0.051894,0.035715
625.797700,0.061537,0.062831,0.058672,0.049864,0.051847,0.035690
626.279800,0.061434,0.062738,0.058633,0.049834,0.051809,0.035660
626.762000,0.061385,0.062697,0.058552,0.049769,0.051738,0.035612
627.244100,0.061279,0.062605,0.058488,0.049713,0.051683,0.035564
627.726300,0.061227,0.062563,0.058396,0.049633,0.051609,0.035508
628.208400,0.061123,0.062471,0.058337,0.049576,0.051567,0.035465
628.690500,0.061072,0.062430,0.058262,0.049506,0.051517,0.035425
629.172600,0.060967,0.062337,0.058225,0.049465,0.051500,0.035401
629.654700,0.060913,0.062292,0.058168,0.049412,0.051473,0.035380
630.136800,0.060807,0.062194,0.058142,0.049386,0.051470,0.035371
630.619000,0.060757,0.062144,0.058092,0.049348,0.051449,0.035358
631.101100,0.060662,0.062046,0.058073,0.049337,0.051448,0.035355
631.583300,0.060628,0.062004,0.058036,0.049316,0.051428,0.035346
632.065400,0.060549,0.061918,0.058035,0.049319,0.051429,0.035345
632.547500,0.060524,0.061883,0.058016,0.049306,0.051407,0.035335
633.029600,0.060440,0.061796,0.058023,0.049305,0.051401,0.035326
633.511700,0.060395,0.061753,0.057995,0.049274,0.051365,0.035302
633.993900,0.060287,0.061655,0.057978,0.049245,0.051339,0.035275
634.476000,0.060224,0.061604,0.057915,0.049186,0.051287,0.035234
634.958100,0.060116,0.061512,0.057864,0.049139,0.051253,0.035195
635.440200,0.060074,0.061481,0.057781,0.049077,0.051203,0.035153
635.922400,0.059999,0.061418,0.057727,0.049043,0.051182,0.035123
636.404500,0.059990,0.061413,0.057657,0.049003,0.051149,0.035096
636.886600,0.059935,0.061360,0.057624,0.048990,0.051140,0.035083
637.368700,0.059923,0.061343,0.057575,0.048962,0.051109,0.035067
637.850800,0.059844,0.061261,0.057556,0.048948,0.051091,0.035058
638.333000,0.059799,0.061207,0.057513,0.048911,0.051046,0.035039
638.815100,0.059692,0.061097,0.057496,0.048887,0.051018,0.035023
639.297200,0.059633,0.061032,0.057456,0.048844,0.050973,0.034999
639.779400,0.059532,0.060930,0.057444,0.048820,0.050954,0.034982
640.261500,0.059489,0.060887,0.057407,0.048781,0.050922,0.034959
640.743600,0.059405,0.060807,0.057394,0.048759,0.050916,0.034944
641.225700,0.059371,0.060775,0.057350,0.048714,0.050891,0.034923
641.707900,0.059284,0.060693,0.057322,0.048680,0.050883,0.034908
642.189900,0.059240,0.060650,0.057263,0.048622,0.050855,0.034886
642.672100,0.059144,0.060556,0.057227,0.048578,0.050849,0.034871
643.154200,0.059096,0.060507,0.057172,0.048521,0.050831,0.034852
643.636400,0.059007,0.060417,0.057152,0.048490,0.050842,0.034843
644.118500,0.058971,0.060378,0.057120,0.048451,0.050842,0.034830
644.600600,0.058890,0.060297,0.057122,0.048438,0.050861,0.034823
645.082700,0.058853,0.060260,0.057102,0.048411,0.050856,0.034807
645.564800,0.058760,0.060170,0.057102,0.048400,0.050858,0.034795
646.047000,0.058705,0.060117,0.057071,0.048369,0.050829,0.034773
646.529100,0.058595,0.060012,0.057058,0.048354,0.050812,0.034758
647.011200,0.058530,0.059948,0.057018,0.048324,0.050778,0.034741
647.493300,0.058422,0.059841,0.057004,0.048315,0.050771,0.034736
647.975500,0.058365,0.059780,0.056968,0.048292,0.050758,0.034730
648.457600,0.058267,0.059674,0.056958,0.048287,0.050772,0.034733
648.939700,0.058214,0.059607,0.056921,0.048259,0.050772,0.034727
649.421900,0.058114,0.059492,0.056903,0.048237,0.050786,0.034721
649.904000,0.058058,0.059417,0.056858,0.048187,0.050775,0.034702
650.386100,0.057960,0.059304,0.056837,0.048147,0.050777,0.034684
650.868200,0.057915,0.059247,0.056797,0.048092,0.050758,0.034658
651.350300,0.057836,0.059164,0.056789,0.048060,0.050761,0.034640
651.832500,0.057812,0.059144,0.056767,0.048024,0.050751,0.034619
652.314600,0.057747,0.059095,0.056773,0.048016,0.050764,0.034608
652.796800,0.057723,0.059095,0.056755,0.047999,0.050760,0.034592
653.278800,0.057644,0.059049,0.056755,0.048003,0.050770,0.034581
653.761000,0.057598,0.059038,0.056725,0.047992,0.050759,0.034565
654.243100,0.057501,0.058979,0.056717,0.047998,0.050765,0.034555
654.725200,0.057448,0.058960,0.056687,0.047991,0.050756,0.034545
655.207300,0.057361,0.058903,0.056690,0.048005,0.050774,0.034547
655.689500,0.057332,0.058896,0.056678,0.048009,0.050785,0.034551
656.171600,0.057274,0.058855,0.056697,0.048033,0.050823,0.034567
656.653700,0.057270,0.058859,0.056693,0.048039,0.050847,0.034581
657.135900,0.057227,0.058820,0.056708,0.048056,0.050888,0.034601
657.617900,0.057231,0.058820,0.056692,0.048049,0.050907,0.034612
658.100100,0.057192,0.058776,0.056693,0.048052,0.050940,0.034627
658.582200,0.057200,0.058773,0.056669,0.048036,0.050954,0.034633
659.064300,0.057169,0.058732,0.056671,0.048036,0.050985,0.034643
659.546400,0.057186,0.058738,0.056654,0.048022,0.050998,0.034646
660.028600,0.057162,0.058706,0.056663,0.048027,0.051026,0.034652
660.510700,0.057180,0.058716,0.056647,0.048017,0.051030,0.034648
660.992800,0.057151,0.058684,0.056648,0.048022,0.051043,0.034645
661.475000,0.057162,0.058691,0.056618,0.048010,0.051030,0.034633
661.957100,0.057131,0.058663,0.056605,0.048015,0.051031,0.034627
662.439200,0.057151,0.058686,0.056568,0.048007,0.051017,0.034618
662.921300,0.057144,0.058687,0.056557,0.048020,0.051029,0.034623
663.403400,0.057199,0.058751,0.056534,0.048024,0.051035,0.034632
663.885600,0.057230,0.058795,0.056545,0.048049,0.051070,0.034657
664.367700,0.057318,0.058897,0.056546,0.048061,0.051097,0.034685
664.849900,0.057374,0.058971,0.056581,0.048092,0.051147,0.034727
665.332000,0.057478,0.059093,0.056600,0.048107,0.051183,0.034768
665.814100,0.057538,0.059178,0.056646,0.048141,0.051239,0.034816
666.296200,0.057634,0.059302,0.056667,0.048159,0.051278,0.034854
666.778300,0.057671,0.059373,0.056696,0.048191,0.051331,0.034880
667.260500,0.057722,0.059459,0.056669,0.048193,0.051352,0.034870
667.742600,0.057692,0.059461,0.056615,0.048186,0.051359,0.034823
668.224700,0.057667,0.059454,0.056489,0.048128,0.051308,0.034729
668.706800,0.057586,0.059376,0.056361,0.048059,0.051243,0.034624
669.189000,0.057562,0.059337,0.056221,0.047968,0.051154,0.034528
669.671100,0.057527,0.059281,0.056140,0.047904,0.051097,0.034469
670.153200,0.057565,0.059294,0.056078,0.047845,0.051051,0.034440
670.635300,0.057582,0.059292,0.056072,0.047823,0.051050,0.034442
671.117400,0.057645,0.059339,0.056064,0.047799,0.051054,0.034454
671.599600,0.057656,0.059343,0.056084,0.047798,0.051087,0.034476
672.081700,0.057686,0.059370,0.056076,0.047781,0.051106,0.034488
672.563800,0.057644,0.059333,0.056078,0.047775,0.051138,0.034496
673.046000,0.057616,0.059309,0.056043,0.047747,0.051147,0.034488
673.528100,0.057527,0.059226,0.056021,0.047732,0.051166,0.034479
674.010200,0.057471,0.059171,0.055975,0.047702,0.051168,0.034462
674.492300,0.057379,0.059077,0.055957,0.047693,0.051191,0.034453
674.974500,0.057338,0.059025,0.055925,0.047674,0.051200,0.034444
675.456500,0.057268,0.058942,0.055924,0.047675,0.051227,0.034442
675.938700,0.057246,0.058903,0.055903,0.047660,0.051233,0.034435
676.420800,0.057188,0.058831,0.055902,0.047655,0.051245,0.034430
676.903000,0.057174,0.058803,0.055876,0.047630,0.051227,0.034415
677.385100,0.057127,0.058749,0.055867,0.047615,0.051216,0.034402
677.867200,0.057130,0.058748,0.055835,0.047585,0.051184,0.034384
678.349300,0.057105,0.058726,0.055825,0.047571,0.051171,0.034373
678.831400,0.057132,0.058754,0.055793,0.047547,0.051148,0.034360
679.313600,0.057124,0.058751,0.055783,0.047540,0.051151,0.034354
679.795700,0.057157,0.058785,0.055749,0.047519,0.051144,0.034342
680.277800,0.057146,0.058775,0.055734,0.047511,0.051157,0.034335
680.759900,0.057171,0.058795,0.055699,0.047488,0.051154,0.034320
681.242100,0.057157,0.058776,0.055692,0.047481,0.051169,0.034312
681.724200,0.057190,0.058799,0.055675,0.047462,0.051169,0.034301
682.206300,0.057193,0.058796,0.055691,0.047464,0.051189,0.034299
682.688500,0.057248,0.058843,0.055695,0.047456,0.051193,0.034293
683.170500,0.057271,0.058864,0.055723,0.047464,0.051214,0.034293
683.652700,0.057334,0.058929,0.055722,0.047454,0.051215,0.034284
684.134800,0.057357,0.058960,0.055731,0.047452,0.051226,0.034274
684.616900,0.057414,0.059028,0.055707,0.047429,0.051216,0.034255
685.099100,0.057431,0.059063,0.055696,0.047415,0.051219,0.034241
685.581200,0.057491,0.059140,0.055663,0.047386,0.051207,0.034223
686.063400,0.057520,0.059189,0.055655,0.047375,0.051217,0.034217
686.545400,0.057596,0.059281,0.055635,0.047358,0.051217,0.034212
687.027600,0.057639,0.059340,0.055642,0.047363,0.051237,0.034218
687.509600,0.057722,0.059434,0.055630,0.047362,0.051241,0.034221
687.991800,0.057763,0.059485,0.055636,0.047383,0.051261,0.034231
688.473900,0.057840,0.059566,0.055620,0.047395,0.051263,0.034234
688.956100,0.057877,0.059607,0.055624,0.047425,0.051282,0.034243
689.438200,0.057957,0.059684,0.055610,0.047444,0.051287,0.034249
689.920300,0.058006,0.059728,0.055623,0.047477,0.051314,0.034263
690.402500,0.058101,0.059814,0.055624,0.047492,0.051328,0.034274
690.884500,0.058162,0.059866,0.055649,0.047516,0.051359,0.034292
691.366700,0.058262,0.059954,0.055658,0.047519,0.051372,0.034305
691.848800,0.058321,0.060003,0.055687,0.047532,0.051397,0.034324
692.330900,0.058412,0.060085,0.055698,0.047532,0.051403,0.034337
692.813000,0.058461,0.060131,0.055735,0.047553,0.051428,0.034359
693.295200,0.058547,0.060217,0.055760,0.047574,0.051445,0.034380
693.777300,0.058593,0.060271,0.055817,0.047622,0.051487,0.034411
694.259400,0.058673,0.060361,0.055863,0.047667,0.051523,0.034440
694.741600,0.058707,0.060409,0.055932,0.047728,0.051576,0.034473
695.223600,0.058765,0.060479,0.055975,0.047769,0.051608,0.034495
695.705800,0.058767,0.060494,0.056027,0.047812,0.051643,0.034512
696.187900,0.058791,0.060524,0.056043,0.047825,0.051646,0.034515
696.670000,0.058766,0.060503,0.056063,0.047838,0.051650,0.034513
697.152200,0.058773,0.060508,0.056050,0.047825,0.051626,0.034499
697.634300,0.058743,0.060474,0.056048,0.047819,0.051612,0.034486
698.116500,0.058751,0.060474,0.056020,0.047793,0.051577,0.034464
698.598500,0.058719,0.060436,0.056003,0.047772,0.051554,0.034442
699.080700,0.058717,0.060426,0.055956,0.047725,0.051509,0.034409
699.562800,0.058666,0.060370,0.055918,0.047679,0.051468,0.034373
700.044900,0.058642,0.060338,0.055846,0.047604,0.051400,0.034324
700.527000,0.058575,0.060264,0.055782,0.047529,0.051334,0.034274
701.009200,0.058546,0.060225,0.055688,0.047428,0.051242,0.034214
701.491300,0.058485,0.060156,0.055602,0.047330,0.051157,0.034156
701.973400,0.058467,0.060127,0.055484,0.047208,0.051047,0.034089
702.455600,0.058415,0.060066,0.055370,0.047088,0.050942,0.034022
702.937700,0.058396,0.060037,0.055220,0.046942,0.050811,0.033944
703.419800,0.058331,0.059966,0.055074,0.046801,0.050685,0.033864
703.901900,0.058291,0.059919,0.054899,0.046643,0.050537,0.033776
704.384000,0.058206,0.059833,0.054744,0.046502,0.050404,0.033692
704.866200,0.058155,0.059779,0.054579,0.046358,0.050260,0.033607
705.348300,0.058071,0.059695,0.054449,0.046242,0.050141,0.033532
705.830400,0.058027,0.059650,0.054315,0.046128,0.050018,0.033458
706.312500,0.057951,0.059578,0.054213,0.046037,0.049920,0.033393
706.794700,0.057912,0.059540,0.054097,0.045937,0.049813,0.033324
707.276800,0.057835,0.059467,0.053999,0.045849,0.049722,0.033259
707.758900,0.057791,0.059425,0.053878,0.045746,0.049617,0.033188
708.241000,0.057713,0.059350,0.053774,0.045655,0.049528,0.033123
708.723100,0.057677,0.059312,0.053654,0.045552,0.049427,0.033058
709.205300,0.057619,0.059251,0.053559,0.045467,0.049347,0.033003
709.687400,0.057613,0.059236,0.053456,0.045376,0.049260,0.032951
710.169600,0.057587,0.059199,0.053381,0.045304,0.049194,0.032911
710.651700,0.057608,0.059203,0.053297,0.045224,0.049120,0.032872
711.133800,0.057600,0.059181,0.053236,0.045160,0.049067,0.032842
711.615900,0.057630,0.059195,0.053159,0.045087,0.049007,0.032811
712.098000,0.057626,0.059180,0.053102,0.045030,0.048970,0.032789
712.580200,0.057659,0.059203,0.053030,0.044968,0.048930,0.032767
713.062300,0.057660,0.059201,0.052978,0.044925,0.048914,0.032751
713.544400,0.057698,0.059239,0.052911,0.044878,0.048893,0.032731
714.026500,0.057704,0.059250,0.052865,0.044849,0.048889,0.032715
714.508700,0.057745,0.059296,0.052804,0.044812,0.048869,0.032692
714.990800,0.057751,0.059310,0.052765,0.044790,0.048860,0.032670
715.472900,0.057792,0.059358,0.052714,0.044759,0.048833,0.032644
715.955000,0.057803,0.059377,0.052691,0.044744,0.048817,0.032624
716.437100,0.057856,0.059436,0.052661,0.044721,0.048790,0.032604
716.919300,0.057886,0.059471,0.052660,0.044717,0.048781,0.032595
717.401400,0.057961,0.059548,0.052649,0.044704,0.048764,0.032586
717.883500,0.058009,0.059597,0.052659,0.044703,0.048764,0.032584
718.365700,0.058094,0.059678,0.052647,0.044687,0.048750,0.032577
718.847800,0.058140,0.059722,0.052644,0.044677,0.048747,0.032570
719.329900,0.058213,0.059791,0.052611,0.044649,0.048723,0.032553
719.812000,0.058245,0.059824,0.052584,0.044626,0.048708,0.032536
720.294200,0.058306,0.059888,0.052529,0.044588,0.048673,0.032511
720.776200,0.058332,0.059925,0.052483,0.044561,0.048649,0.032488
721.258400,0.058394,0.060001,0.052412,0.044520,0.048608,0.032459
721.740500,0.058426,0.060051,0.052352,0.044490,0.048577,0.032432
722.222700,0.058497,0.060138,0.052268,0.044446,0.048529,0.032399
722.704800,0.058537,0.060194,0.052200,0.044411,0.048494,0.032369
723.186900,0.058615,0.060282,0.052114,0.044363,0.048446,0.032334
723.669100,0.058664,0.060336,0.052051,0.044325,0.048416,0.032304
724.151100,0.058752,0.060424,0.051977,0.044277,0.048380,0.032270
724.633300,0.058811,0.060481,0.051927,0.044241,0.048365,0.032241
725.115400,0.058905,0.060572,0.051863,0.044192,0.048340,0.032206
725.597500,0.058961,0.060632,0.051815,0.044153,0.048329,0.032171
726.079700,0.059044,0.060723,0.051745,0.044100,0.048299,0.032127
726.561800,0.059084,0.060778,0.051688,0.044057,0.048276,0.032083
727.043900,0.059152,0.060865,0.051612,0.044003,0.048232,0.032036
727.526000,0.059186,0.060921,0.051555,0.043965,0.048199,0.031997
728.008200,0.059259,0.061014,0.051490,0.043925,0.048155,0.031962
